GeneID	UniprotID	Gene_Name	Reviewed	Length
1000	A0A024RC42;P19022;C9J126	CDH2;CDH2;CDHN;NCAD;CDH2	unreviewed;reviewed;unreviewed	906;906;821
9276	P35606	COPB2	reviewed	906
1495	P35221;A0A384MDY0;G3XAM7;B4DU00;B4DKT9	CTNNA1;CTNNA1;CTNNA1;-;-	reviewed;unreviewed;unreviewed;unreviewed;unreviewed	906;906;841;803;783
2890	P42261;Q59GL5	GRIA1;GLUH1;GLUR1;-	reviewed;unreviewed	906;833
117532	Q8TDI7	TMC2;C20orf145	reviewed	906
57650	Q8TCG1	CIP2A;KIAA1524	reviewed	905
54627	Q9P2G4	MAP10;KIAA1383;MTR120	reviewed	905
7270	Q15361;A0A024R8C1;A0A087WY09	TTF1;TTF1;TTF1	reviewed;unreviewed;unreviewed	905;905;390
84077	Q8ND61;A0A024R2I4	C3orf20;C3orf20	reviewed;unreviewed	904;782
1739	Q12959;A0A0C4DFT3;A0A590UJ08;B4DF78	DLG1;DLG1;DLG1;-	reviewed;unreviewed;unreviewed;unreviewed	904;892;875;587
345930	Q008S8	ECT2L;C6orf91;LFDH	reviewed	904
79956	Q7Z2K6;A0A8I5KXJ0;Q6ZMD3	ERMP1;FXNA;KIAA1815;ERMP1;-	reviewed;unreviewed;unreviewed	904;782;419
10335	Q9Y6F6	IRAG1;IRAG;JAW1L;MRVI1	reviewed	904
55683	Q9P2N6	KANSL3;KIAA1310;NSL3;PRTD;SI1	reviewed	904
4171	P49736	MCM2;BM28;CCNL1;CDCL1;KIAA0030	reviewed	904
79778	Q8IY33;Q6UWK3	MICALL2;JRAB;-	reviewed;unreviewed	904;159
27085	Q96DY7	MTBP	reviewed	904
55511	Q9NXZ1	SAGE1;SAGE	reviewed	904
126637	Q5QJ38	TCHHL1;S100A17;THHL1	reviewed	904
7098	O15455	TLR3	reviewed	904
90850	Q86UK7	ZNF598	reviewed	904
55616	Q8TDY4;A0A024RAB1;B4DRP2	ASAP3;DDEFL1;UPLC1;DDEFL1;-	reviewed;unreviewed;unreviewed	903;903;793
116840	Q8N137	CNTROB;LIP8	reviewed	903
283284	Q8N9C0	IGSF22	reviewed	903
83737	Q96J02;A0A590UJQ1	ITCH;ITCH	reviewed;unreviewed	903;900
23395	Q15031	LARS2;KIAA0028	reviewed	903
79725	Q9H5L6	THAP9	reviewed	903
388558	Q8N4W9	ZNF808	reviewed	903
26009	Q8IYH5	ZZZ3	reviewed	903
10840	Q53H87;O75891	-;ALDH1L1;FTHFD	unreviewed;reviewed	902;902
79841	A0A140VKH9;Q5U5Z8	AGBL2;AGBL2;CCP2	unreviewed;reviewed	902;902
54540	Q96PV7;Q6IPW0	FAM193B;IRIZIO;KIAA1931;FLJ10404	reviewed;unreviewed	902;498
2893	P48058;Q1WWK6;A0A8D9PH77	GRIA4;GLUR4;GRIA4;GRIA4	reviewed;unreviewed;unreviewed	902;883;433
4776	Q14934	NFATC4;NFAT3	reviewed	902
10844	Q9BSJ2;Q53EQ3	TUBGCP2;GCP2;-	reviewed;unreviewed	902;901
56829	Q7Z2W4	ZC3HAV1;ZC3HDC2	reviewed	902
999	Q9UII7;A0A0U2ZQU7;P12830;B3GN61	-;CDH1;CDH1;CDHE;UVO;CDH1	unreviewed;unreviewed;reviewed;unreviewed	901;882;882;758
1824	Q02487;A0A3B3ISU0	DSC2;CDHF2;DSC3;DSC2	reviewed;unreviewed	901;758
4952	Q01968;A0A2X0TVZ9;Q504W7	OCRL;OCRL1;OCRL;OCRL	reviewed;unreviewed;unreviewed	901;893;893
91607	Q7Z7L1	SLFN11	reviewed	901
54823	B3KXU9;Q5T5J6	-;SWT1;C1orf26	unreviewed;reviewed	900;900
401145	Q9C0I3	CCSER1;FAM190A;KIAA1680	reviewed	900
80821	Q8NEL9	DDHD1;KIAA1705	reviewed	900
54566	Q9H329;Q59GC2;Q9NX84;Q9NSG9	EPB41L4B;EHM2;LULU2;-;EPB41L4B;DKFZp761N1814	reviewed;unreviewed;unreviewed;unreviewed	900;603;440;250
4141	P56192	MARS1;MARS	reviewed	900
4791	Q00653	NFKB2;LYT10	reviewed	900
353497	Q7Z5Q5	POLN	reviewed	900
166336	A0A1X7SBR1;Q7Z3G6;A1LQZ3	PRICKLE2;PRICKLE2;PRICKLE2	unreviewed;reviewed;unreviewed	900;844;844
643836	Q8NB50	ZFP62	reviewed	900
401399	C9JH25	PRRT4	reviewed	899
54878	A8K4U2;A0A024R5Z6;Q6V1X1;B4DLA8	-;DPP8;DPP8;DPRP1;-	unreviewed;unreviewed;reviewed;unreviewed	898;898;898;882
1181	P51788	CLCN2	reviewed	898
81930	Q8NI77	KIF18A	reviewed	898
51347	Q9H2K8;G3V1Q8	TAOK3;DPK;JIK;KDS;MAP3K18;TAOK3	reviewed;unreviewed	898;438
3842	A0A024RAM0;Q92973	TNPO1;TNPO1;KPNB2;MIP1;TRN	unreviewed;reviewed	898;898
90249	H0Y8R2;Q6ZN44	UNC5A;UNC5A;KIAA1976;UNC5H1	unreviewed;reviewed	898;842
9557	Q86WJ1;A0A0A0MSH9;A0A0A0MRH8	CHD1L;ALC1;CHD1L;CHD1L	reviewed;unreviewed;unreviewed	897;825;745
1439	P32927;Q6NSJ8	CSF2RB;IL3RB;IL5RB;CSF2RB	reviewed;unreviewed	897;889
5932	A0A024RC34;Q99708	RBBP8;RBBP8;CTIP	unreviewed;reviewed	897;897
146857	Q68D06;B3KV92	SLFN13;FLJ31952	reviewed;unreviewed	897;566
1825	Q14574	DSC3;CDHF3;DSC4	reviewed	896
2060	P42566;B7Z240	EPS15;AF1P;-	reviewed;unreviewed	896;573
9663	Q92539	LPIN2;KIAA0249	reviewed	896
9683	O75113	N4BP1;KIAA0615	reviewed	896
6553	Q14940;Q9NSW9	SLC9A5;NHE5;DKFZp434N222	reviewed;unreviewed	896;420
87	A0A7I2V4Y4;P12814;A0A024R694	ACTN1;ACTN1;ACTN1	unreviewed;reviewed;unreviewed	895;892;892
29119	Q9UI47;A8K141;Q8WW10	CTNNA3;CTNNA3;CTNNA3	reviewed;unreviewed;unreviewed	895;895;376
1605	Q14118;A0A024R2W4	DAG1;DAG1	reviewed;unreviewed	895;895
54453	Q8WYP3;A1A4T0	RIN2;RASSF4;RIN2	reviewed;unreviewed	895;462
10992	Q13435	SF3B2;SAP145	reviewed	895
23528	Q9Y2X9;B3KMX4	ZNF281;GZP1;ZBP99;-	reviewed;unreviewed	895;462
8491	A8K602;Q8IVH8;B3KMM5	-;MAP4K3;RAB8IPL1;-	unreviewed;reviewed;unreviewed	894;894;168
88	P35609;Q59FD9	ACTN2;-	reviewed;unreviewed	894;664
64919	L8B7P7;Q9C0K0;L8B8F6;L8B567;L8B862	ATL1-alpha;BCL11B;BCL11B;CTIP2;RIT1;ATL1;ATL1-beta;ATL1-gamma;BCL11B;ATL1-delta	unreviewed;reviewed;unreviewed;unreviewed;unreviewed	894;894;893;823;822
558	P30530;M0R0W6	AXL;UFO;AXL	reviewed;unreviewed	894;626
143884	Q2TBE0	CWF19L2	reviewed	894
1823	Q08554;Q9HB00	DSC1;CDHF1;DSC1	reviewed;unreviewed	894;840
55763	A1LT29;Q9NV70;A0A024RDA1	EXOC1;EXOC1;SEC3;SEC3L1;EXOC1	unreviewed;reviewed;unreviewed	894;894;879
2892	P42263;Q17R51;Q5XKG2	GRIA3;GLUR3;GLURC;GRIA3;GRIA3	reviewed;unreviewed;unreviewed	894;824;144
3609	A0A024R7C7;Q12906	ILF3;ILF3;DRBF;MPHOSPH4;NF90	unreviewed;reviewed	894;894
56979	Q9NQV7	PRDM9;PFM6	reviewed	894
57713	Q5VUG0	SFMBT2;KIAA1617	reviewed	894
84070	A0A024R129;Q8IYM0	C12orf25;FAM186B;C12orf25	unreviewed;reviewed	893;893
93627	A0A024RDH3;Q8TEA7;Q5HYF5	MGC16169;TBCK;TBCKL;TBCK;DKFZp313C1916	unreviewed;reviewed;unreviewed	893;893;153
9961	X5D2M8;Q14764;X5DNU0;X5D7K9	MVP;MVP;LRP;MVP;MVP	unreviewed;reviewed;unreviewed;unreviewed	893;893;833;827
4957	A0A8J8Z1C3;Q5BJF6;A0A024R8A5;B4DX03;B4DX85;A0A024R8A4;B4DUU0;B3KSD5	ODF2;ODF2;ODF2;-;-;ODF2;-;-	unreviewed;reviewed;unreviewed;unreviewed;unreviewed;unreviewed;unreviewed;unreviewed	893;829;805;653;638;638;576;538
6314	O15265;Q9UPD8	ATXN7;SCA7;SCA7	reviewed;unreviewed	892;26
221061	Q9Y438;Q5VUB5;B3KMX9	DKFZp564A026;FAM171A1;APCN;C10orf38;-	unreviewed;reviewed;unreviewed	892;890;419
171389	P59044	NLRP6;NALP6;PYPAF5	reviewed	892
25766	F8VU11;Q6NWY9	PRPF40B;PRPF40B;HYPC	unreviewed;reviewed	892;871
57473	Q96KM6	ZNF512B;KIAA1196	reviewed	892
80737	A0A1U9X8T7;Q9Y334	-;VWA7;C6orf27;G7C;NG37	unreviewed;reviewed	891;891
126820	A0A140VJZ8;Q8IWG1	-;DNAI3;WDR63	unreviewed;reviewed	891;891
26523	A0A6I8PTZ8;B2RAD8;Q9UL18;B3KME0;Q5TA58	AGO1;-;AGO1;EIF2C1;-;AGO1	unreviewed;unreviewed;reviewed;unreviewed;unreviewed	891;857;857;782;782
374864	B7ZM04;F8W7A7;A1L4G8;Q5BJE1	C18orf34;CCDC178;C18orf34;CCDC178;C18orf34	unreviewed;unreviewed;unreviewed;reviewed	891;891;867;867
23149	A0A0C3SFZ9;O14526;B7ZAZ3	FCHO1;FCHO1;KIAA0290;-	unreviewed;reviewed;unreviewed	891;889;839
162394	Q08AF3;B4E128	SLFN5;SLFN5	reviewed;unreviewed	891;389
114882	Q5HYM3;A0A024RBB8;Q9BZF1	DKFZp686C0249;OSBPL8;OSBPL8;KIAA1451;ORP8;OSBP10	unreviewed;unreviewed;reviewed	890;889;889
348980	Q86WJ6;O60741	HCN1;HCN1;BCNG1	unreviewed;reviewed	890;890
3699	Q06033	ITIH3	reviewed	890
10112	O95235	KIF20A;MKLP2;RAB6KIFL	reviewed	890
23175	Q14693	LPIN1;KIAA0188	reviewed	890
23683	O94806	PRKD3;EPK2;PRKCN	reviewed	890
29890	Q8NDT2	RBM15B;OTT3	reviewed	890
7301	Q06418;H0YNK6	TYRO3;BYK;DTK;RSE;SKY;TIF;TYRO3	reviewed;unreviewed	890;845
7466	O76024;A0A0S2Z4V6	WFS1;WFS1	reviewed;unreviewed	890;890
2015	A8K2Y6;Q14246;A8K653	-;ADGRE1;EMR1;TM7LN3;-	unreviewed;reviewed;unreviewed	889;886;821
48	P21399;V9HWB7;Q9HBB2	ACO1;IREB1;HEL60;IRP1	reviewed;unreviewed;unreviewed	889;889;790
201176	Q6ZUM4;E9PIR1;E9PNT2;Q8N2Y9	ARHGAP27;CAMGAP1;SH3D20;ARHGAP27;ARHGAP27;ARHGAP27	reviewed;unreviewed;unreviewed;unreviewed	889;867;667;78
610	Q9UL51	HCN2;BCNG2	reviewed	889
23241	Q86VP3;Q8N7J0	PACS2;KIAA0602;PACS1L;-	reviewed;unreviewed	889;229
29941	A0A024R8D6;Q6P5Z2	PKN3;PKN3;PKNBETA	unreviewed;reviewed	889;889
3156	P04035;A0A024RAP2	HMGCR;HMGCR	reviewed;unreviewed	888;888
55034	Q96EN8	MOCOS	reviewed	888
139411	Q96NR3;X5DNX9	PTCHD1;PTCHD1	reviewed;unreviewed	888;888
10501	Q9H3T3	SEMA6B;SEMAN;SEMAZ	reviewed	888
57630	Q7Z6J0	SH3RF1;KIAA1494;POSH;POSH1;RNF142;SH3MD2	reviewed	888
26512	A0A024RDU0;Q9UL03;B3KQH5	INTS6;INTS6;DBI1;DDX26;DDX26A;INTS6	unreviewed;reviewed;unreviewed	887;887;709
26031	Q9H4L5	OSBPL3;KIAA0704;ORP3;OSBP3	reviewed	887
255967	Q58A45	PAN3	reviewed	887
5289	Q8NEB9;B4DPV9;A8MYT4	PIK3C3;VPS34;-;PIK3C3	reviewed;unreviewed;unreviewed	887;824;824
100130302	A0A7I2YQ69	SUPT20HL1	unreviewed	887
79739	Q6ZT98	TTLL7	reviewed	887
57732	Q9HCC9	ZFYVE28;KIAA1643;LST2	reviewed	887
60509	Q8NDL9	AGBL5;CCP5	reviewed	886
27185	C4P096;Q9NRI5;C4P098;C4P094;C4P0A4;C4P0A5;C4P0C4;C4P0D2;C4P0C8;C4P0D1;C4P0D0;C4P0D3	DISC1;DISC1;KIAA0457;DISC1;DISC1;DISC1;DISC1;DISC1;DISC1;DISC1;DISC1;DISC1;DISC1	unreviewed;reviewed;unreviewed;unreviewed;unreviewed;unreviewed;unreviewed;unreviewed;unreviewed;unreviewed;unreviewed;unreviewed	886;854;803;732;681;551;547;429;423;387;387;375
83850	A0FGR9	ESYT3;FAM62C	reviewed	886
9330	Q9Y5Q9	GTF3C3	reviewed	886
5141	P27815	PDE4A;DPDE2	reviewed	886
23339	Q96JC1;A0A024R9L9	VPS39;KIAA0770;TLP;VAM6;VPS39	reviewed;unreviewed	886;875
222256	Q6ZTQ4;B7Z8X2;E7EQG5	CDHR3;CDH28;-;CDHR3	reviewed;unreviewed;unreviewed	885;797;797
129563	Q8IYB7	DIS3L2;FAM6A	reviewed	885
5394	Q01780	EXOSC10;PMSCL;PMSCL2;RRP6	reviewed	885
51111	Q4FZB7;B7Z5N2;B7WNX0	KMT5B;SUV420H1;-;KMT5B	reviewed;unreviewed;unreviewed	885;370;370
8622	O95263;B3KN77	PDE8B;-	reviewed;unreviewed	885;585
5168	E7EUF1;Q13822	ENPP2;ENPP2;ATX;PDNP2	unreviewed;reviewed	884;863
3070	A0A0B4J1V9;Q9NRZ9;F6XU50;A0A087WSW7;Q76H82;Q0VGL2	HELLS;HELLS;PASG;SMARCA6;HELLS;HELLS;HELLS;HELLS	unreviewed;reviewed;unreviewed;unreviewed;unreviewed;unreviewed	884;838;714;700;97;97
4684	A0A087WWD4;P13591	NCAM1;NCAM1;NCAM	unreviewed;reviewed	884;858
110599583	P0DPD8;P0DPD6	EEF1AKMT4-ECE2;ECE2;KIAA0604	reviewed;reviewed	883;811
9718	P0DPD8;P0DPD6	EEF1AKMT4-ECE2;ECE2;KIAA0604	reviewed;reviewed	883;811
2891	P42262	GRIA2;GLUR2	reviewed	883
8509	P52849;S4R438;B4E139;B4DU70	NDST2;HSST2;-;-;-	reviewed;unreviewed;unreviewed;unreviewed	883;815;760;509
5213	A0A2R8Y891;A0A024R0Y5;P08237	PFKM;PFKM;PFKM;PFKX	unreviewed;unreviewed;reviewed	883;780;780
85463	Q9C0D7;E9PP00	ZC3H12C;KIAA1726;MCPIP3;ZC3H12C	reviewed;unreviewed	883;852
3340	A8K8T3;P52848	-;NDST1;HSST;HSST1	unreviewed;reviewed	882;882
337876	Q70JA7	CHSY3;CHSY2;CSS3	reviewed	882
440822	Q7Z3Z3;B4DYF7;A0A8J9G8U8	PIWIL3;-;PIWIL3	reviewed;unreviewed;unreviewed	882;873;873
5371	P29590	PML;MYL;PP8675;RNF71;TRIM19	reviewed	882
344558	Q8TEJ3	SH3RF3;POSH2;SH3MD4	reviewed	882
83857	Q8IUR5	TMTC1	reviewed	882
80233	A4ZI32;Q0VG06	-;FAAP100;C17orf70	unreviewed;reviewed	881;881
55114	Q68EM7	ARHGAP17;RICH1	reviewed	881
79039	Q8TDD1	DDX54	reviewed	881
2036	Q9H4G0;A0A0C4DH22;B7Z653	EPB41L1;KIAA0338;EPB41L1;-	reviewed;unreviewed;unreviewed	881;880;794
5318	Q99959	PKP2	reviewed	881
22870	Q9UPN7	PPP6R1;KIAA1115;PP6R1;SAPS1	reviewed	881
246176	Q8NHY3	GAS2L2;GAR17	reviewed	880
339977	Q68CR7	LRRC66	reviewed	880
23533	Q8WYR1;L7RT34;J3KSW1	PIK3R5;PIK3R5;PIK3R5	reviewed;unreviewed;unreviewed	880;880;879
271	B2RB47;Q01433	-;AMPD2	unreviewed;reviewed	879;879
2913	A4D1D0;Q14832	GRM3;GRM3;GPRC1C;MGLUR3	unreviewed;reviewed	879;879
4126	O00462	MANBA;MANB1	reviewed	879
84930	Q96GX5	MASTL;GW;GWL;THC2	reviewed	879
114879	Q9H0X9;A8KAD5	OSBPL5;KIAA1534;OBPH1;ORP5;-	reviewed;unreviewed	879;811
55066	Q8NCN5;B4DZL5;A8MT40	PDPR;KIAA1990;-;PDPR	reviewed;unreviewed;unreviewed	879;779;779
5738	Q9P2B2	PTGFRN;CD9P1;EWIF;FPRP;KIAA1436	reviewed	879
6672	P23497;Q6ZMK3	SP100;FLJ00340	reviewed;unreviewed	879;187
23731	Q9H330	TMEM245;C9orf5	reviewed	879
121512	B7Z8F9;E9PJX4;B7Z493;Q96M96;F8W1R0;Q49A55	-;FGD4;FGD4;FGD4;FRABP;ZFYVE6;FGD4;FGD4	unreviewed;unreviewed;unreviewed;reviewed;unreviewed;unreviewed	878;878;851;766;673;471
91056	Q2VPB7	AP5B1	reviewed	878
23028	A0A8I5KXU4;O60341;A0A8I5KSH0	KDM1A;KDM1A;AOF2;KDM1;KIAA0601;LSD1;KDM1A	unreviewed;reviewed;unreviewed	878;852;802
55784	Q6DN12	MCTP2	reviewed	878
728118	Q8IVF1	NUTM2A;FAM22A;KIAA2020	reviewed	878
728130	Q8IVF1;A0A075B6P9	NUTM2A;FAM22A;KIAA2020;NUTM2D	reviewed;unreviewed	878;557
729262	A6NNL0	NUTM2B;FAM22B	reviewed	878
25865	Q9BZL6	PRKD2;PKD2	reviewed	878
7410	P52735	VAV2	reviewed	878
2916	O15303	GRM6;GPRC1F;MGLUR6	reviewed	877
10025	Q9Y2X0	MED16;DRIP92;THRAP5	reviewed	877
54932	Q8N9H8	EXD3	reviewed	876
64762	Q9H706	GAREM1;C18orf11;FAM59A;GAREM	reviewed	876
3837	Q14974;B7Z752	KPNB1;NTF97;-	reviewed;unreviewed	876;731
79649	Q8IWC1	MAP7D3;MDP3	reviewed	876
51593	Q9BXP5	SRRT;ARS2;ASR2	reviewed	876
116988	Q96P47;D3DX07;Q86ST5;E7ESL9;Q86XV5;C9J975	AGAP3;CENTG3;CENTG3;AGAP3;AGAP3;AGAP3;AGAP3	reviewed;unreviewed;unreviewed;unreviewed;unreviewed;unreviewed	875;683;576;576;403;343
54805	Q9H8M5	CNNM2;ACDP2	reviewed	875
1662	Q13206	DDX10	reviewed	875
5169	O14638	ENPP3;PDNP3	reviewed	875
150726	Q8TF61	FBXO41;FBX41;KIAA1940	reviewed	875
54468	A0A024RA24;Q9NXC5	FLJ20323;MIOS	unreviewed;reviewed	875;875
114818	Q96CT2	KLHL29;KBTBD9;KIAA1921	reviewed	875
55388	Q7L590	MCM10	reviewed	875
8654	O76074;G5E9C5	PDE5A;PDE5;PDE5A	reviewed;unreviewed	875;823
8492	P56730;Q96I80	PRSS12;-	reviewed;unreviewed	875;505
83959	Q8NBS3	SLC4A11;BTR1	reviewed	875
7337	Q05086;Q9H2G0	UBE3A;E6AP;EPVE6AP;HPVE6A;UBE3A	reviewed;unreviewed	875;852
283383	Q6QNK2;Q9NSM3	ADGRD1;GPR133;PGR25;DKFZp434B1272	reviewed;unreviewed	874;227
143872	A6NI28	ARHGAP42;GRAF3;TMEM133	reviewed	874
22820	Q9Y678	COPG1;COPG	reviewed	874
84229	Q8IY82	DRC7;C16orf50;CCDC135	reviewed	874
150946	Q75VX8	GAREM2;FAM59B;GAREML;KIAA2038	reviewed	874
55074	Q8N573	OXR1	reviewed	874
11244	A0A024R9F1;Q9UKY1	-;ZHX1	unreviewed;reviewed	873;873
9348	O95803	NDST3;HSST3	reviewed	873
57718	Q6NUP7	PPP4R4;KIAA1622;PP4R4	reviewed	873
55291	Q5H9R7;H7BXH2;A0A024R5F3	PPP6R3;C11orf23;KIAA1558;PP6R3;SAPL;SAPS3;PPP6R3;SAPS3	reviewed;unreviewed;unreviewed	873;827;793
55084	A7XYQ1;Q24K27	SOBP;JXC1;SOBP	reviewed;unreviewed	873;138
158248	Q8NEE8;B4DZ42;B4DH05	TTC16;-;-	reviewed;unreviewed;unreviewed	873;860;369
7436	P98155;Q5VVF5;A0A7P0T897;A0A7P0T9P7	VLDLR;VLDLR;VLDLR;VLDLR	reviewed;unreviewed;unreviewed;unreviewed	873;845;832;804
64579	A8K0V5;Q9H3R1	-;NDST4;HSST4	unreviewed;reviewed	872;872
84632	B7Z2Q0;Q8N4X5	-;AFAP1L2;KIAA1914;XB130	unreviewed;reviewed	872;818
219681	Q5W041;B4DXS3	ARMC3;ARMC3	reviewed;unreviewed	872;609
159686	Q5T655	CFAP58;C10orf80;CCDC147	reviewed	872
2912	Q14416	GRM2;GPRC1B;MGLUR2	reviewed	872
3785	O43526;Q53Y30	KCNQ2;KCNQ2	reviewed;unreviewed	872;393
3786	O43525	KCNQ3	reviewed	872
375484	Q8NDZ2;B4DRM7	SIMC1;C5orf25;PLEIAD;-	reviewed;unreviewed	872;611
26084	A0A140VJU4;B3KXG0;Q96DR7	-;-;ARHGEF26;SGEF	unreviewed;unreviewed;reviewed	871;871;871
26958	A0A140VK12;Q9UBF2;Q9NSM7	-;COPG2;DKFZp761N09121	unreviewed;reviewed;unreviewed	871;871;133
203286	Q68DC2;B3KXP1	ANKS6;ANKRD14;PKDR1;SAMD6;-	reviewed;unreviewed	871;676
79648	A0A8I5KPV6;Q8NEM0;A0A8I5KZ89	MCPH1;MCPH1;MCPH1	unreviewed;reviewed;unreviewed	871;835;744
91179	Q96GP6	SCARF2;SREC2;SREPCR	reviewed	871
23213	A0A024R809;Q8IWU6	SULF1;SULF1;KIAA1077	unreviewed;reviewed	871;871
59341	Q9HBA0	TRPV4;VRL2;VROAC	reviewed	871
65986	Q96DT7;Q9H9H3	ZBTB10;RINZF;RINZFC;-	reviewed;unreviewed	871;246
25888	A0A024QZI1;Q8WTR7;B4DY71;F8WEC7	ZNF473;ZNF473;KIAA1141;ZFP100;-;ZNF473	unreviewed;reviewed;unreviewed;unreviewed	871;871;859;859
9564	P56945;B3KWE2	BCAR1;CAS;CASS1;CRKAS;-	reviewed;unreviewed	870;660
1740	Q15700;B7Z2T4	DLG2;DLG2	reviewed;unreviewed	870;852
1785	P50570;Q8N1K8	DNM2;DYN2;-	reviewed;unreviewed	870;464
2034	Q99814;B3KW07	EPAS1;BHLHE73;HIF2A;MOP2;PASD2;-	reviewed;unreviewed	870;336
151556	Q7Z3F1;A0A087WXK4;Q49AJ5	GPR155;PGR22;GPR155;GPR155	reviewed;unreviewed;unreviewed	870;842;263
51426	A0A024RAP4;Q9UBT6	POLK;POLK;DINB1	unreviewed;reviewed	870;870
222967	P0C881;B2RC85	RSPH10B;RSPH10B2	reviewed;reviewed	870;870
728194	B2RC85	RSPH10B2	reviewed	870
55959	Q8IWU5	SULF2;KIAA1247	reviewed	870
11060	O00308;A0A024R711;B4DHF6	WWP2;WWP2;-	reviewed;unreviewed;unreviewed	870;870;488
1185	P51797	CLCN6;KIAA0046	reviewed	869
26052	Q9UQ16	DNM3;KIAA0820	reviewed	869
4593	O15146;A0A087WSY1	MUSK;MUSK	reviewed;unreviewed	869;861
9013	Q15572;B3KUE8	TAF1C;-	reviewed;unreviewed	869;392
23361	Q9UEG4	ZNF629;KIAA0326;ZNF65	reviewed	869
22824	B4DZR0;A0A140VKE7;O95757;B4DXT2;E9PDE8	-;-;HSPA4L;APG1;OSP94;-;HSPA4L	unreviewed;unreviewed;reviewed;unreviewed;unreviewed	868;839;839;813;813
10015	Q8WUM4	PDCD6IP;AIP1;ALIX;KIAA1375	reviewed	868
123745	Q3MJ16	PLA2G4E	reviewed	868
131405	Q2Q1W2	TRIM71;LIN41	reviewed	868
10024	F8W130;Q12815	TROAP;TROAP	unreviewed;reviewed	868;778
140612	Q8NHY6	ZFP28;KIAA1431	reviewed	868
84071	Q8NEN0	ARMC2	reviewed	867
22873	Q86YF9;B3KSP1	DZIP1;DZIP;DZIP2;KIAA0996;-	reviewed;unreviewed	867;343
79733	A0AVK6	E2F8	reviewed	867
11262	Q13342;Q0VGE4;B4DVW8;Q8IWJ1	SP140;LYSP100;SP140;-;-	reviewed;unreviewed;unreviewed;unreviewed	867;807;768;283
6875	J3KTH2;Q92750;B4DYT3	TAF4B;TAF4B;TAF2C2;TAFII105;-	unreviewed;reviewed;unreviewed	867;862;608
147645	Q86VR7	VSIG10L	reviewed	867
80155	B2RBE5;Q9BXJ9;A0A0B4J1W3	-;NAA15;GA19;NARG1;NATH;TBDN100;NAA15	unreviewed;reviewed;unreviewed	866;866;865
4753	B7Z625;A0A024R0X1;Q99435	-;NELL2;NELL2;NRP2	unreviewed;unreviewed;reviewed	866;816;816
29958	B3KQ84;Q9UI17	-;DMGDH	unreviewed;reviewed	866;866
2243	P02671	FGA	reviewed	866
23765	Q96F46	IL17RA;IL17R	reviewed	866
51460	A0A024R338;Q9UHJ3	SFMBT1;SFMBT1;RU1	unreviewed;reviewed	866;866
55627	Q9NXE4;A0A7P0TB44	SMPD4;KIAA1418;SKNY;SMPD4	reviewed;unreviewed	866;428
79598	Q8IW35;B4DGU8;E9PG22	CEP97;LRRIQ2;-;CEP97	reviewed;unreviewed;unreviewed	865;806;806
1804	P42658;A7E2E4;E9PF59;B7Z299;E9PDL2;Q8IYG9	DPP6;DPP6;DPP6;-;DPP6;DPP6	reviewed;unreviewed;unreviewed;unreviewed;unreviewed;unreviewed	865;801;801;758;758;353
284252	A0A2U3U043;A0A024RC45;Q719H9	KCTD1;KCTD1;KCTD1;C18orf5	unreviewed;unreviewed;reviewed	865;257;257
54596	Q5T7N2	L1TD1;ECAT11	reviewed	865
200030	Q86T75	NBPF11;NBPF24	reviewed	865
8842	O43490;A0A0A0N0M1	PROM1;PROML1;CD133	reviewed;unreviewed	865;856
6778	H0YJH6;A8K4S9;P42226;B4DQB3	STAT6;-;STAT6;-	unreviewed;unreviewed;reviewed;unreviewed	865;847;847;737
64132	Q9H1B5;B4DT06	XYLT2;XT2;XYLT2	reviewed;unreviewed	865;676
57547	Q9P2J8	ZNF624;KIAA1349	reviewed	865
1759	Q05193;B7ZAC0;B4DK06	DNM1;DNM;-;-	reviewed;unreviewed;unreviewed	864;851;851
2035	P11171;Q59F12;Q1WWM3;Q29RX4;A0A2R8Y7Y3	EPB41;E41P;-;EPB41;EPB41;EPB41	reviewed;unreviewed;unreviewed;unreviewed;unreviewed	864;827;742;678;601
58513	Q9UBC2;A0A024R7G6	EPS15L1;EPS15R;EPS15L1	reviewed;unreviewed	864;754
4058	P29376	LTK;TYK1	reviewed	864
79612	Q6N069;A4FU51	NAA16;NARG1L;NAT2;NARG1L	reviewed;unreviewed	864;864
255928	A0A1B0GTZ1;A1L3Y1;Q8NB59	SYT14;SYT14;SYT14	unreviewed;unreviewed;reviewed	864;602;555
7652	A8MXY4	ZNF99;C19orf9	reviewed	864
4173	B3KMX0;P33991;B4DLA6	-;MCM4;CDC21;-	unreviewed;reviewed;unreviewed	863;863;823
8975	A0A0A6YZ17;Q92995	-;USP13;ISOT3	unreviewed;reviewed	863;863
8751	Q13444	ADAM15;MDC15	reviewed	863
91039	Q86TI2	DPP9;DPRP2	reviewed	863
22871	Q8N2Q7	NLGN1;KIAA1070	reviewed	863
8940	A8K4N2;A0A024R1C2;O95985	-;TOP3B;TOP3B;TOP3B1	unreviewed;unreviewed;reviewed	862;862;862
8312	A0A0S2Z4R0;O15169;A0A0S2Z4S3	AXIN1;AXIN1;AXIN;AXIN1	unreviewed;reviewed;unreviewed	862;862;826
3595	Q99665;B7ZB60;B4DGA4;A0A8Q3SIX0;A0A0A0MTN7	IL12RB2;-;-;IL12RB2;IL12RB2	reviewed;unreviewed;unreviewed;unreviewed;unreviewed	862;659;659;635;549
